embalaje,largo,ancho,alto,peso,procedencia,temperatura,manipulacion,protocolo
B,48.75397758611403,60.95961142707332,38.87112557774005,26.732146456030176,B,ambiente,normal,protocolo_2
A,41.0162985953293,36.50094973856209,42.57527678484204,27.967692143972602,D,ambiente,normal,protocolo_2
B,38.104187738088065,56.43939156544672,36.24046956398967,30.65810951168338,B,ambiente,normal,protocolo_2
A,58.75497647444218,36.752325232861764,29.586128510268583,23.339373358035452,D,ambiente,normal,protocolo_2
B,37.26328706299477,47.497677969942224,43.32912564724231,26.463133785924235,B,ambiente,fragil,protocolo_1
C,51.91464313761689,45.4409894400941,59.810859666745166,27.33976389080311,C,ambiente,normal,protocolo_2
C,79.02667764910791,59.34438852014098,63.03020221960453,28.6435692185077,A,ambiente,fragil,protocolo_1
B,20.013918960834584,48.136649000772024,35.56707068685943,31.471813883792862,B,refrigerado,fragil,protocolo_1
A,39.44971171923804,52.913991847134305,55.07475198847797,15.799135676032408,C,ambiente,normal,protocolo_2
C,37.82525240935763,44.11823834655936,56.390717666264955,26.195149113821305,B,ambiente,fragil,protocolo_1
C,26.02416703475932,28.710892289734577,54.30972298143252,23.215445618874625,D,ambiente,normal,protocolo_2
B,41.58275968646369,52.89671988104908,53.03869786539253,21.059277831121115,D,ambiente,normal,protocolo_2
C,64.62801818398141,47.176805237447695,39.71135871512744,17.582592725801568,C,refrigerado,fragil,protocolo_1
B,31.16612874079459,52.92037931070875,27.403689748794328,23.114509357233672,B,ambiente,fragil,protocolo_1
C,44.32982454994882,77.78893712650502,51.7686726877807,27.54860028902253,D,ambiente,normal,protocolo_2
B,59.83492956644566,63.87469156123292,44.65005326877977,26.624418029811586,C,ambiente,normal,protocolo_2
A,58.38855164136824,71.70393194571935,64.24050223176488,30.13768862324477,C,refrigerado,fragil,protocolo_1
B,54.52910068935292,55.298432299458355,8.825779619051282,22.816536298341628,B,ambiente,normal,protocolo_2
A,42.456655509259086,65.30341720558738,36.07847328492135,23.840381301911084,B,ambiente,normal,protocolo_2
C,41.96701173813313,61.12510506858979,38.05401536884121,22.846819917357227,A,ambiente,normal,protocolo_2
B,38.4431666346564,53.642207203641995,64.03712489215884,24.125240421271698,D,ambiente,normal,protocolo_2
A,46.73057934634529,75.48294527199523,28.622158248944864,32.2593486357423,B,ambiente,fragil,protocolo_1
A,39.04387856190381,52.98604953056081,84.78928568880127,26.795660953141407,C,ambiente,normal,protocolo_2
C,50.21325103404558,50.026421759199806,45.53823075298384,22.596439926543944,B,refrigerado,fragil,protocolo_1
C,44.49164220101919,43.61905534523673,58.171920090116345,27.068057470769745,D,ambiente,normal,protocolo_2
B,42.20829040567952,25.50152393182917,76.72555549583704,30.91020247361014,A,ambiente,normal,protocolo_2
C,58.12345426677189,42.66378980676245,62.35842387341121,28.69298333041683,A,ambiente,normal,protocolo_2
B,48.37400587582059,41.99127599388074,20.957468056800113,19.881561321651606,A,refrigerado,fragil,protocolo_1
A,54.83303568526168,34.44890265783867,53.90351085384163,29.341156413984077,D,ambiente,normal,protocolo_2
B,42.015902558640306,79.53217074924464,21.681131847323748,28.05852311819941,B,ambiente,normal,protocolo_2
B,38.731460513486205,80.520326452935,49.22663555204122,17.119973224979077,D,refrigerado,fragil,protocolo_1
A,71.6208881628421,43.59484276150696,43.25298381166117,27.057306052454432,C,ambiente,normal,protocolo_2
A,71.53781157179098,54.599881217925194,47.67791937077776,32.02294110529591,D,ambiente,normal,protocolo_2
B,66.95119195569599,44.99406160909813,19.64179655442583,33.24130174973464,C,ambiente,normal,protocolo_2
B,52.10643694832141,54.11367712039372,41.88298447747012,26.67551717226493,C,ambiente,fragil,protocolo_1
A,40.510957626352635,56.989408154881325,61.31806752027396,28.372889772598747,D,ambiente,normal,protocolo_2
C,42.333185400486855,24.81455561931998,38.30452979395935,36.11383268221681,B,ambiente,normal,protocolo_2
A,70.75712690969604,42.78385451840017,44.80630504512641,16.877219891887652,C,ambiente,fragil,protocolo_1
B,51.121198289656306,65.7540958815208,38.77336062370934,26.63357380399411,D,ambiente,normal,protocolo_2
A,48.36120568949122,35.042311330229026,38.705294658377525,28.823061697629395,C,ambiente,normal,protocolo_2
B,32.73533896580105,65.15974337561298,32.03319885790418,21.335281377059122,B,ambiente,fragil,protocolo_1
C,65.33272726501075,42.89029276324363,40.16233573066332,24.640237613205606,C,ambiente,normal,protocolo_2
C,60.28885368841469,34.62116143050336,64.38164728512466,20.1371978293687,A,ambiente,normal,protocolo_2
B,71.8635411811367,42.880405729069984,52.9948175868973,33.98542102506422,B,ambiente,normal,protocolo_2
B,63.34871666237333,64.54456375400892,46.95233608560923,28.15426497387469,A,ambiente,normal,protocolo_2
A,56.370407748459044,52.03452210046855,55.98495457837667,33.0364873281282,B,ambiente,normal,protocolo_2
C,36.65957816052378,58.130093077848706,39.33099874159816,25.31114833812853,D,ambiente,normal,protocolo_2
C,38.80939626130541,64.72203689814107,73.29215989264242,19.15063257762232,D,ambiente,normal,protocolo_2
C,38.86340939810427,47.88374119555688,53.05161277602733,25.842369458811763,C,ambiente,normal,protocolo_2
B,42.558967306507576,56.95612466276602,68.84460231250831,18.93552038973418,B,ambiente,normal,protocolo_2
B,32.35257089457114,48.44455236964457,33.15717470075253,30.539715433131818,C,ambiente,normal,protocolo_2
C,57.96160200230532,63.8465027603307,47.47280909018615,25.548967624372136,B,ambiente,normal,protocolo_2
C,47.760921478855366,41.76917291937528,47.078952795341465,19.387655125389426,B,ambiente,normal,protocolo_2
B,38.153962893427156,66.45524320809189,67.77186727922623,21.103456387715124,A,refrigerado,fragil,protocolo_1
B,43.20380712667704,61.08270499573942,44.12709153280974,15.526689289986658,D,refrigerado,fragil,protocolo_1
C,46.836195413699095,40.9933922321046,57.81235014237536,25.790813967678275,C,ambiente,normal,protocolo_2
C,34.45462694365485,35.19669936354727,47.7956552143443,21.11690660867244,B,refrigerado,fragil,protocolo_1
B,60.020861478670895,40.91714429237318,41.92265797519581,21.33288263368545,D,refrigerado,fragil,protocolo_1
A,57.344955864692686,42.13881494531411,51.20966852091789,21.957556777297846,D,refrigerado,fragil,protocolo_1
B,53.19645154603023,68.53813984913991,61.31001668361249,25.859457726468495,A,refrigerado,fragil,protocolo_1
C,76.95491450576583,54.718690190490285,54.14745516543883,19.86676034247974,D,ambiente,normal,protocolo_2
A,60.54377377990437,80.04133584186172,56.523004153375176,25.36168265496954,C,refrigerado,fragil,protocolo_1
B,43.65530547861189,61.3646562934623,45.165758550936985,27.256720264584228,A,refrigerado,fragil,protocolo_1
C,43.29777361809528,64.47041104919859,52.7783557181512,34.96863927011253,A,ambiente,fragil,protocolo_1
C,58.08512956553444,62.42445920036633,63.4803011666811,24.91939387625972,A,ambiente,normal,protocolo_2
C,50.59635993813143,24.599910950964535,57.01347198640742,19.040626400042676,C,ambiente,fragil,protocolo_1
A,35.64773846976837,27.261711837523755,66.49513299398085,24.785638180543696,B,ambiente,normal,protocolo_2
A,47.137332320836855,47.363882146973424,41.422568908328216,18.996085374300332,A,ambiente,normal,protocolo_2
C,36.077496781452496,53.18860504492883,24.652151217323002,33.17338271800613,B,ambiente,normal,protocolo_2
B,75.10071457478296,54.03570470526034,41.499781587348025,23.947212922277675,C,ambiente,fragil,protocolo_1
B,62.182923459639646,72.0274340875313,70.92399139214368,26.340185406890637,C,ambiente,normal,protocolo_2
A,57.235446531627446,70.02614722147014,42.28847615297188,17.619173923782412,C,ambiente,normal,protocolo_2
B,63.438298348046374,24.175848069203326,46.91405504885523,20.84678767572687,C,ambiente,normal,protocolo_2
B,32.85549978596879,34.75940716229387,47.660969587746365,28.66894328263463,A,ambiente,normal,protocolo_2
C,46.070581034436046,42.1588795104186,43.03233487269347,18.271309052221866,D,refrigerado,fragil,protocolo_1
A,46.521413158903705,31.496473054378434,70.66350002696481,17.482480603291048,A,ambiente,normal,protocolo_2
C,53.07685584760217,40.789149160682705,58.597594686337395,22.207842065897623,A,ambiente,fragil,protocolo_1
B,27.000396615103362,33.88701807240608,35.065166383428156,31.825845234854658,A,refrigerado,fragil,protocolo_1
A,68.40542256366443,31.849901900319786,47.380642275440664,27.717173922981797,B,ambiente,normal,protocolo_2
B,35.492593527188134,73.37643960630038,29.349001351226523,29.43653848249807,C,ambiente,normal,protocolo_2
B,60.359035760471414,87.74777699223668,73.12563743807162,25.169606221537656,D,ambiente,normal,protocolo_2
B,53.46404977390211,64.50571444635086,84.3883956185422,28.04791787880141,D,refrigerado,fragil,protocolo_1
C,55.61950841087148,71.90594231913433,40.37596898605412,27.17485316935683,B,ambiente,fragil,protocolo_1
C,67.6408638587538,42.31734346480799,42.08126942436007,18.822229935585188,D,ambiente,normal,protocolo_2
C,32.51727377784144,33.248039149657394,23.98610011055108,23.538895389372904,A,ambiente,fragil,protocolo_1
C,58.991220387164674,51.47853054187067,65.7377774792532,24.927465305580387,A,refrigerado,fragil,protocolo_1
B,73.95788083301687,64.32283714269866,23.457921688292185,37.229418341084596,D,ambiente,fragil,protocolo_1
C,57.507213761148535,56.44176266362253,41.11583621183047,18.681924986536757,C,ambiente,normal,protocolo_2
C,52.143428987105594,29.58078276659459,60.67364767199678,22.889861504790883,D,ambiente,normal,protocolo_2
A,55.7072349834679,32.46489558827355,45.5655455645987,18.346033366005024,D,ambiente,normal,protocolo_2
A,95.26102222115549,74.88179565832702,48.957483288189444,22.862465829512168,C,ambiente,normal,protocolo_2
A,75.34477395984892,40.18822518158607,53.1621721623585,18.21076788750856,D,refrigerado,fragil,protocolo_1
C,48.389796298368424,49.41226441791288,53.60369209396946,27.771422451621238,A,ambiente,normal,protocolo_2
C,45.368713353697615,60.52527811620949,41.699804221389265,17.708718618603186,D,ambiente,normal,protocolo_2
A,45.81282899278342,70.1229527884922,51.25586660206514,16.429887169817835,D,ambiente,normal,protocolo_2
B,41.45230394618781,34.6713735693492,33.69205529633955,25.618952099724385,C,ambiente,normal,protocolo_2
B,42.046506119961634,34.32489678822135,34.17655847031178,14.105320820223445,D,ambiente,normal,protocolo_2
B,70.76302373749778,70.28636841617629,52.842245523327364,20.05339089462798,A,ambiente,normal,protocolo_2
C,60.00169859326225,53.26646743635568,41.30653071900436,21.440485499340678,D,ambiente,normal,protocolo_2
B,55.88099668118065,84.58660584983203,70.17041368245373,28.447852712649258,C,ambiente,normal,protocolo_2
B,71.82411745814898,39.548631387199926,64.94939419171168,22.585885880570032,A,ambiente,fragil,protocolo_1
A,65.93433780839317,49.05688297390698,39.25127485497991,23.813055457286833,C,ambiente,normal,protocolo_2
B,35.25207121475552,57.47807746026917,48.3865190100274,22.624392587750783,C,ambiente,fragil,protocolo_1
C,54.29535933019326,48.803808616169064,51.30059621695285,29.224430128824324,D,ambiente,normal,protocolo_2
C,54.574078465672024,66.06392341593704,47.07245334277891,25.298045078505332,B,refrigerado,fragil,protocolo_1
C,21.87011612183048,51.96469100795177,58.88752806738493,28.892333243797758,A,ambiente,fragil,protocolo_1
B,41.53395198099187,45.843359924677536,76.90104885337819,24.274279578483405,B,ambiente,normal,protocolo_2
B,37.99124840778707,53.77358372030485,62.534407477870985,23.03556354532213,B,ambiente,normal,protocolo_2
A,27.05460735192104,26.133142501600695,71.69371255755243,24.3969953523681,D,ambiente,fragil,protocolo_1
C,38.700088369229015,46.655637151461,56.29912978539562,27.1715611152354,B,ambiente,normal,protocolo_2
A,59.755460378320926,20.2250696797312,16.770779942295803,25.1848790976646,B,ambiente,normal,protocolo_2
C,28.86409220864794,72.0689947170986,42.31810052856874,27.085555098381242,B,ambiente,normal,protocolo_2
A,29.333056247165022,40.858338074792805,47.40164343138399,26.31591848023302,D,ambiente,normal,protocolo_2
C,48.55439334478414,47.46720420996447,50.900216195587994,24.886836206496355,C,refrigerado,fragil,protocolo_1
C,21.691642388439575,55.107376570174374,32.4828456842266,18.914182164799413,A,ambiente,normal,protocolo_2
B,64.22876378076712,52.310568947254524,42.69924100105089,20.501369627492824,B,ambiente,normal,protocolo_2
B,8.19054696504432,52.86515811166061,56.972688780640986,24.153787402545476,A,ambiente,fragil,protocolo_1
B,46.473859048981,26.914507719090413,22.430397626702373,23.69988929046841,D,ambiente,fragil,protocolo_1
B,26.280933102679782,44.29226025554203,42.523704637455914,23.59598179959686,D,refrigerado,fragil,protocolo_1
A,64.04973500153324,55.42967948039527,37.622831132588054,27.321094605972693,A,ambiente,normal,protocolo_2
A,48.784939374698666,54.989399963391314,49.71750024056626,22.870075836614163,D,ambiente,fragil,protocolo_1
A,34.52337625297385,21.700700448913018,41.5955630649565,18.012929979174718,D,ambiente,normal,protocolo_2
C,31.42910941863868,47.68840064349312,58.308491615635454,27.122564916953777,C,ambiente,normal,protocolo_2
A,31.12934598728164,54.6720791637243,29.879084436337877,20.066923366678353,A,ambiente,normal,protocolo_2
C,31.087468323327,42.569344316957796,64.54456142712155,23.585215718655988,B,refrigerado,fragil,protocolo_1
C,54.362526959641286,37.0522384379766,74.00570319190562,24.786428517362804,D,ambiente,normal,protocolo_2
A,58.98153561756079,48.45113240703388,64.07999589116396,21.483835677227063,C,ambiente,normal,protocolo_2
A,12.200972297223096,47.40107503774336,61.765217436274554,24.426246593862977,C,ambiente,normal,protocolo_2
C,57.80835214164225,52.91377595641927,36.774781726279485,20.778933289127004,B,ambiente,normal,protocolo_2
B,73.29675405097043,61.667182861012435,53.127742920866524,24.022318904944374,D,ambiente,normal,protocolo_2
A,58.822299090426384,42.60544579026553,45.93715950101583,28.191445242394018,D,ambiente,normal,protocolo_2
A,51.09600988189964,44.14170701355417,56.934473383770325,26.128153327842448,B,refrigerado,fragil,protocolo_1
C,25.546171347824156,31.447930557429036,70.83293773223681,21.43607948516933,A,ambiente,fragil,protocolo_1
A,66.86105930651979,60.72477598524611,43.271714922490354,28.827941802650937,D,ambiente,normal,protocolo_2
C,58.72086164376962,54.87765799186901,38.63960081365846,24.593565039896063,B,refrigerado,fragil,protocolo_1
A,56.585245510320476,59.960841963931735,74.37723608732266,29.732958678377237,D,ambiente,normal,protocolo_2
A,50.215065552626065,53.494121919598705,47.912485260178926,15.00366469377644,B,ambiente,normal,protocolo_2
A,37.556738666146245,60.10181664064709,29.199779738653124,23.653419519028866,D,ambiente,fragil,protocolo_1
B,75.21477085717532,25.516845662562904,41.230105887646175,23.57944846170914,C,ambiente,fragil,protocolo_1
C,54.60367468675254,71.92098565356753,71.18800870425571,17.62462542397465,D,ambiente,normal,protocolo_2
C,52.703452303985664,38.322319160848195,52.22642899791445,29.35061631291344,B,ambiente,normal,protocolo_2
C,74.11483703495762,42.434453675376304,85.47205964375425,26.97736958600434,A,ambiente,normal,protocolo_2
B,63.27382134365206,50.92263040532576,60.2727702774655,28.640400145448623,D,ambiente,normal,protocolo_2
B,88.08998053291486,56.18466774121104,67.00872520114243,27.209473119366827,B,ambiente,normal,protocolo_2
A,73.13561877328401,54.83334850839203,35.852239059789184,27.073625310264134,B,ambiente,normal,protocolo_2
A,31.92067178823789,60.64474717616609,49.011980988368734,35.85248698400408,B,ambiente,fragil,protocolo_1
B,43.727743806877164,46.196656593764644,47.436358107779654,27.23311437897163,D,ambiente,normal,protocolo_2
C,31.13391499563379,70.77603813356782,32.343833883072826,27.57940977515851,C,ambiente,normal,protocolo_2
C,49.65497764069691,30.9387916265573,19.3206917365845,30.14642598240831,C,ambiente,normal,protocolo_2
A,69.56901539059409,70.19911415469137,59.25568362635795,28.41253343267948,A,ambiente,normal,protocolo_2
B,46.444911578397814,48.29756159670131,32.54470997069669,16.977819184842154,D,ambiente,normal,protocolo_2
B,32.184588544733984,38.61214121761812,58.769495435194244,31.460784518843017,D,ambiente,normal,protocolo_2
A,41.76863253996163,40.0166733242184,75.14828441624097,27.655761892054255,B,ambiente,normal,protocolo_2
B,31.16598866775584,20.676460353695354,48.67649721987316,25.482151861278656,A,refrigerado,fragil,protocolo_1
C,36.981726875435804,47.57012575614727,38.90103369324349,27.604903741646325,A,ambiente,fragil,protocolo_1
